dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedavot_cvar,0.50,0.80,3,4000,500,0,,0.208093,White,0.372691,0.372691,0.177958,0.316641,0.134555,0.0386198,adult_infeasible_fedavot_cvar_a0.50_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.80,4,4000,500,0,,0.208146,White,0.375681,0.375681,0.177004,0.312668,0.137847,0.0375275,adult_infeasible_fedavot_cvar_a0.50_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,0,4000,500,0,,0.207569,White,0.3758,0.3758,0.177452,0.320258,0.129344,0.0349895,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,1,4000,500,0,,0.207508,White,0.374979,0.374979,0.175965,0.32184,0.12966,0.035096,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,2,4000,500,0,,0.207596,White,0.374402,0.374402,0.176702,0.323605,0.129385,0.0338856,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,3,4000,500,0,,0.207636,White,0.375473,0.375473,0.177912,0.32134,0.1281,0.0353558,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,4,4000,500,0,,0.207639,White,0.378141,0.378141,0.176749,0.317438,0.131569,0.0342981,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,0,4000,500,0,,0.21861,White,0.364173,0.364173,0.178682,0.305871,0.143216,0.101109,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,1,4000,500,0,,0.218065,White,0.363332,0.363332,0.177018,0.308063,0.142545,0.099366,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,2,4000,500,0,,0.218204,White,0.3624,0.3624,0.17779,0.309428,0.140651,0.100754,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,3,4000,500,0,,0.21855,White,0.363321,0.363321,0.179321,0.307582,0.140995,0.101535,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,4,4000,500,0,,0.218285,White,0.366741,0.366741,0.178454,0.303196,0.144874,0.0981616,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,0,4000,500,0,,0.214556,White,0.365273,0.365273,0.178071,0.306622,0.14252,0.0802945,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,1,4000,500,0,,0.214249,White,0.364425,0.364425,0.176398,0.308771,0.141825,0.0798253,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,2,4000,500,0,,0.21404,White,0.363636,0.363636,0.177231,0.310197,0.140025,0.0791092,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,3,4000,500,0,,0.214415,White,0.364525,0.364525,0.17874,0.308326,0.140121,0.0803626,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,4,4000,500,0,,0.214299,White,0.367892,0.367892,0.177816,0.304006,0.144081,0.0776986,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,0,4000,500,0,,0.212256,White,0.366638,0.366638,0.177558,0.307766,0.141351,0.0679654,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,1,4000,500,0,,0.212072,White,0.365784,0.365784,0.175885,0.309848,0.140719,0.0681236,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,2,4000,500,0,,0.211838,White,0.36506,0.36506,0.176741,0.311336,0.139212,0.066844,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,3,4000,500,0,,0.212147,White,0.365986,0.365986,0.178178,0.30937,0.139121,0.068082,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,4,4000,500,0,,0.212118,White,0.369272,0.369272,0.177253,0.305139,0.142983,0.0659432,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,0,4000,500,0,,0.210709,White,0.368103,0.368103,0.177105,0.309244,0.139991,0.0591018,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,1,4000,500,0,,0.210568,White,0.367266,0.367266,0.175475,0.311261,0.139403,0.0594374,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,2,4000,500,0,,0.210373,White,0.366607,0.366607,0.176347,0.312812,0.138081,0.0580157,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,3,4000,500,0,,0.210637,White,0.367544,0.367544,0.177766,0.31076,0.137739,0.0593744,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,4,4000,500,0,,0.210647,White,0.370747,0.370747,0.176788,0.306625,0.141553,0.0575225,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,0,4000,500,0,,0.209587,White,0.369646,0.369646,0.17673,0.311046,0.138346,0.052166,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,1,4000,500,0,,0.209468,White,0.368839,0.368839,0.175195,0.312937,0.137868,0.0525008,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,2,4000,500,0,,0.209327,White,0.368196,0.368196,0.176032,0.314553,0.136791,0.0510627,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,3,4000,500,0,,0.209544,White,0.369166,0.369166,0.177435,0.312412,0.136196,0.0525084,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,4,4000,500,0,,0.209579,White,0.37227,0.37227,0.176386,0.308379,0.139986,0.0508724,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,0,4000,500,0,,0.208754,White,0.371235,0.371235,0.176451,0.313142,0.136434,0.0465062,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,1,4000,500,0,,0.20866,White,0.370444,0.370444,0.174989,0.314943,0.136111,0.0468155,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,2,4000,500,0,,0.208573,White,0.369833,0.369833,0.17581,0.316604,0.135175,0.0454419,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,3,4000,500,0,,0.208738,White,0.370825,0.370825,0.177197,0.314366,0.134406,0.0468942,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,4,4000,500,0,,0.208788,White,0.37381,0.37381,0.176054,0.310407,0.138249,0.0454177,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,0,4000,500,0,,0.208142,White,0.372881,0.372881,0.176335,0.315585,0.134082,0.0418282,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,1,4000,500,0,,0.208074,White,0.372102,0.372102,0.174948,0.317252,0.133983,0.0420864,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,2,4000,500,0,,0.208037,White,0.37153,0.37153,0.175744,0.318983,0.133121,0.0408049,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,3,4000,500,0,,0.208155,White,0.37255,0.37255,0.177073,0.316659,0.132246,0.0422448,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,4,4000,500,0,,0.208201,White,0.375387,0.375387,0.175888,0.31278,0.13601,0.0409379,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,0,4000,500,0,,0.207718,White,0.374646,0.374646,0.176448,0.318468,0.131098,0.0379296,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,1,4000,500,0,,0.207671,White,0.37388,0.37388,0.175099,0.320009,0.131232,0.0381377,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,2,4000,500,0,,0.207685,White,0.373343,0.373343,0.175858,0.321856,0.130441,0.0369296,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,3,4000,500,0,,0.207758,White,0.374383,0.374383,0.177164,0.319442,0.129422,0.0383791,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,4,4000,500,0,,0.207782,White,0.377074,0.377074,0.175946,0.315613,0.133079,0.0371965,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,0,4000,500,0,,0.207477,White,0.376625,0.376625,0.176852,0.321996,0.127231,0.0346826,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,1,4000,500,0,,0.207437,White,0.375858,0.375858,0.175491,0.323448,0.127532,0.034856,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,2,4000,500,0,,0.207509,White,0.375326,0.375326,0.176217,0.325381,0.126906,0.0337146,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,3,4000,500,0,,0.207545,White,0.376414,0.376414,0.177493,0.322967,0.12568,0.0351731,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,4,4000,500,0,,0.207528,White,0.378961,0.378961,0.176237,0.319185,0.129157,0.0341014,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,0,4000,500,0,,0.215603,White,0.368152,0.368152,0.176131,0.311403,0.128195,0.0941348,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,1,4000,500,0,,0.215779,White,0.367466,0.367466,0.174952,0.313599,0.127181,0.0956997,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,2,4000,500,0,,0.215542,White,0.366814,0.366814,0.17543,0.315246,0.125561,0.0946586,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,3,4000,500,0,,0.21606,White,0.367736,0.367736,0.177013,0.312831,0.125737,0.096985,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,4,4000,500,0,,0.215818,White,0.370556,0.370556,0.175644,0.309114,0.12906,0.0947177,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,0,4000,500,0,,0.213345,White,0.36912,0.36912,0.175938,0.31234,0.127299,0.0820287,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,1,4000,500,0,,0.213223,White,0.368401,0.368401,0.174743,0.314391,0.126724,0.0818549,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,2,4000,500,0,,0.213089,White,0.36785,0.36785,0.175296,0.31612,0.124965,0.0812163,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,3,4000,500,0,,0.213444,White,0.368771,0.368771,0.176879,0.313823,0.124853,0.0828957,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,4,4000,500,0,,0.213088,White,0.371483,0.371483,0.17543,0.309972,0.128668,0.079886,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,0,4000,500,0,,0.211226,White,0.370198,0.370198,0.175837,0.313386,0.127365,0.069341,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,1,4000,500,0,,0.211155,White,0.369462,0.369462,0.17457,0.315306,0.127004,0.0694319,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,2,4000,500,0,,0.210998,White,0.368976,0.368976,0.175213,0.317108,0.125306,0.0683856,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,3,4000,500,0,,0.211313,White,0.36989,0.36989,0.176779,0.314774,0.125028,0.0700925,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,4,4000,500,0,,0.211049,White,0.372584,0.372584,0.175324,0.310948,0.128843,0.0675465,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,0,4000,500,0,,0.20983,White,0.371376,0.371376,0.17586,0.314668,0.127295,0.0599491,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,1,4000,500,0,,0.209787,White,0.370622,0.370622,0.174536,0.316519,0.127042,0.0602167,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,2,4000,500,0,,0.209654,White,0.370173,0.370173,0.175236,0.318347,0.125515,0.0589994,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,3,4000,500,0,,0.209913,White,0.371111,0.371111,0.176774,0.315983,0.125059,0.0606372,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,4,4000,500,0,,0.20973,White,0.373759,0.373759,0.175332,0.312173,0.128851,0.0585367,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,0,4000,500,0,,0.208889,White,0.372588,0.372588,0.175972,0.316171,0.127012,0.0527027,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,1,4000,500,0,,0.20885,White,0.371836,0.371836,0.174624,0.317938,0.126871,0.0529817,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,2,4000,500,0,,0.208761,White,0.371402,0.371402,0.175377,0.319826,0.125437,0.0517613,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,3,4000,500,0,,0.208974,White,0.372359,0.372359,0.176848,0.317425,0.124868,0.0533699,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,4,4000,500,0,,0.208842,White,0.374971,0.374971,0.175429,0.313624,0.128588,0.0515963,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,0,4000,500,0,,0.20825,White,0.373821,0.373821,0.176176,0.317879,0.12646,0.0469149,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,1,4000,500,0,,0.208211,White,0.373069,0.373069,0.174794,0.319552,0.126467,0.0471749,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,2,4000,500,0,,0.208167,White,0.372628,0.372628,0.175564,0.32147,0.125229,0.0459465,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,3,4000,500,0,,0.208338,White,0.373619,0.373619,0.177,0.319057,0.124466,0.0475482,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,4,4000,500,0,,0.208236,White,0.376192,0.376192,0.1756,0.315264,0.128115,0.0460113,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,0,4000,500,0,,0.20783,White,0.375061,0.375061,0.176451,0.319761,0.125697,0.0421793,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,1,4000,500,0,,0.20779,White,0.374301,0.374301,0.175051,0.321338,0.125852,0.0424086,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,2,4000,500,0,,0.207791,White,0.373843,0.373843,0.175816,0.323297,0.124808,0.0411909,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,3,4000,500,0,,0.20792,White,0.374876,0.374876,0.177206,0.320856,0.123892,0.0427714,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,4,4000,500,0,,0.207837,White,0.377402,0.377402,0.175824,0.317089,0.127454,0.0414149,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,0,4000,500,0,,0.207575,White,0.376297,0.376297,0.176775,0.321793,0.124798,0.0382124,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,1,4000,500,0,,0.207532,White,0.375531,0.375531,0.175398,0.323303,0.125015,0.0384149,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,2,4000,500,0,,0.207579,White,0.375049,0.375049,0.17613,0.325266,0.124221,0.0372305,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,3,4000,500,0,,0.207668,White,0.376121,0.376121,0.177464,0.322819,0.12317,0.0387643,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,4,4000,500,0,,0.207594,White,0.378605,0.378605,0.176107,0.319063,0.126638,0.0375564,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,0,4000,500,0,,0.207452,White,0.377538,0.377538,0.177165,0.323949,0.123765,0.034846,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,1,4000,500,0,,0.207407,White,0.37676,0.37676,0.175825,0.325405,0.124027,0.0350193,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,2,4000,500,0,,0.207496,White,0.376243,0.376243,0.176497,0.327343,0.123551,0.0338462,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,3,4000,500,0,,0.207545,White,0.377352,0.377352,0.177777,0.324917,0.122338,0.0353387,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,4,4000,500,0,,0.207476,White,0.379799,0.379799,0.176446,0.321152,0.125709,0.0342752,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,0,4000,500,0,,0.212115,White,0.372917,0.372917,0.177124,0.318204,0.115605,0.0767253,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,1,4000,500,0,,0.212121,White,0.372199,0.372199,0.175715,0.320065,0.115351,0.0772753,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,2,4000,500,0,,0.211826,White,0.37184,0.37184,0.176194,0.32163,0.114719,0.0747452,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,3,4000,500,0,,0.212554,White,0.372782,0.372782,0.177798,0.319205,0.113989,0.0789947,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,4,4000,500,0,,0.212111,White,0.375135,0.375135,0.176302,0.315894,0.116633,0.0765885,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.20,0,4000,500,0,,0.211014,White,0.373614,0.373614,0.177082,0.319011,0.115697,0.0696646,adult_infeasible_fedavot_cvar_a0.80_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.20,1,4000,500,0,,0.210943,White,0.372893,0.372893,0.175653,0.320776,0.115647,0.0697461,adult_infeasible_fedavot_cvar_a0.80_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.20,2,4000,500,0,,0.210721,White,0.372558,0.372558,0.176161,0.322341,0.115099,0.0674486,adult_infeasible_fedavot_cvar_a0.80_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.20,3,4000,500,0,,0.211374,White,0.373519,0.373519,0.177756,0.319976,0.114088,0.0715317,adult_infeasible_fedavot_cvar_a0.80_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.20,4,4000,500,0,,0.210912,White,0.375828,0.375828,0.176243,0.316622,0.116949,0.068919,adult_infeasible_fedavot_cvar_a0.80_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.30,0,4000,500,0,,0.209973,White,0.374304,0.374304,0.177013,0.319785,0.116337,0.0624257,adult_infeasible_fedavot_cvar_a0.80_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.30,1,4000,500,0,,0.209905,White,0.373581,0.373581,0.175587,0.321466,0.116391,0.0624998,adult_infeasible_fedavot_cvar_a0.80_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.30,2,4000,500,0,,0.209708,White,0.373232,0.373232,0.176107,0.323008,0.116067,0.0601272,adult_infeasible_fedavot_cvar_a0.80_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.30,3,4000,500,0,,0.210276,White,0.374227,0.374227,0.177684,0.320704,0.114759,0.0640058,adult_infeasible_fedavot_cvar_a0.80_g0.30_seed3.csv.gz
